Respondent ID,Response Date,Responses,Tags,Sentiment
118230335565,Jan 27 2023 03:33 PM,"The BQE has been a major pain point in accessing nearby businesses and services in every neighborhood I've lived in Brooklyn. I personally think that the BQE inhibits safe accessibility and convenience to nearby areas in several neighborhoods and acts as a barrier for residents who live full-time in Brooklyn. My main areas of concern is pedestrian safety, quietness, and car traffic congestion. 

In a lot of areas, I can see restricting car traffic to the BQE would make for a safer and more pleasant experience for residents of Brooklyn. I am also a supporter of more green space and protected areas for bikes and pedestrians. There are many parts of the BQE overpass that is consumed by unused parking spaces that could be transformed to bike/pedestrian/recreational green space that further connects all neighborhoods of Brooklyn","Protected bike lanes, Traffic congestion, Green space, Pedestrian safety, Noise pollution",Negative
118229961240,Jan 27 2023 10:13 AM,All the improvements to the Kos with the added lanes does nothing if those 6 lanes return to two after the bridge. One big bottleneck ,Traffic congestion,Negative
118229943699,Jan 27 2023 10:01 AM,"Everywhere around the BQE is made unsafe and unpleasant by its existence. I used to live two blocks away in Williamsburg (ZIP 11211) and it was a nuisance for noise, vibration, soot, and non-stop traffic leading to the highway all day. The entire BQE, Gowanus, and Prospect Expressway should be torn down throughout the borough and integrated into the existing street grid as a dedicated busways (with a second lane for commercial traffic). If the BQE/Gowanus stays, the whole thing should be reduced to at most two lanes and tolled to reduce demand. Drivers treat the adjacent streets (3rd, Hamilton, Hicks, Park, Williamsburg St, and Meeker) like they're part of the highway, so they all desperately need traffic calming for pedestrian safety. Capping the highway would not be enough because it doesn't fix the congestion or air pollution in local neighborhoods. The money that it would cost to rebuild or cap the highway should be used to increase bus, G train, and R train service.","Vibrations, Air Pollution, Pedestrian safety, Alternative Transportation, Noise pollution, Close it",Negative
118229494343,Jan 26 2023 08:15 PM,Would be great to see BQGreen happen. Our neighborhood is desperate for open green space ,Green space,Negative
118229400099,Jan 26 2023 05:26 PM,Repair the roads,Road surface improvements,Negative
118229354504,Jan 26 2023 04:27 PM,"Add/widen lanes, stop catering to cyclists. ",Expand lanes,Negative
118229344904,Jan 26 2023 04:15 PM,Keep the parking under the BQE in Greenpoint/Williamsburg free with ASP. Mandate back in parking instead of parallel parking. Daylight the corners & add bike parking at the intersections. Parking for mopeds would be nice too.,"Planning advice, Don't remove parking, Better lighting",Negative
118229331410,Jan 26 2023 03:58 PM,"Bring back the third lane on the cantilever. Stop wasting everyone's time with these pointless ""outreach"" exercises. We're not tearing the BQE down. We're not building some imaginary tunnel under 3rd Avenue. We're not going to live with this bottleneck forever. Rebuild the Cantilever with three full lanes and shoulders and adequate acceleration / deacceleration lanes. This is a joke. We should have rebuilt this section of interstate a long time ago. It's not like NYCDOT didn't already know that it was in need of repair. This wasn't an event that took the City by surprise. No other City or State worth its salt would have allowed us to get to this point. Rebuild the Cantilever. Stop wasting everyone's time. This is an embarrassment. I'm not sure why the City owns this particular piece of interstate and the State owns the rest but it's biting us really hard because the State would not have allowed this to happen. ",Expand lanes,Negative
118229330757,Jan 26 2023 03:57 PM,"Remove all parking from below the BQE. Make into parks, shops, ped/bike paths.","Remove parking, Green space, Pedestrian safety",Negative
118229319830,Jan 26 2023 03:44 PM,The experience under the BQE in section 2 is awful.,"Pessimistic, BQE Underpass",Negative
118228979688,Jan 26 2023 09:44 AM,"I live in the shadow of the BQE and it is noisy and dangerous. Also, because of conflicts between the city and state over the onramp boundaries, nobody will fix the damaged roadbed on 3rd Ave at 60th St (major trip hazard), nor add needed LED lights at that intersection.","Road surface improvements, Better lighting, Noise pollution",Negative
118228388063,Jan 25 2023 06:06 PM,"Daily car commuter from Mid SI to LIC, I am frustrated w/ delay of work from 2018, but hope DOT and NYS can accommodate vision to cap the trenches to open green space and provide exclussive low income housing, at least 30K units/ cluster apartments and 5 story rentals for seniors/ disabled and low income for our city.  We get to correct injustice of Robert Moses and add more green space and affordable green housing to our beautiful city.","Close it, Green space",Negative
118226606262,Jan 24 2023 09:40 AM,I live across the street from the BQE Navy Yard viaduct and the underneath is repugnant - corroded and filled with garbage. ,"Clean litter, BQE Underpass",Negative
118226084961,Jan 23 2023 04:36 PM,"Automated speed enforcement specifically for high end speeders +15 MPH or more. Express lanes for thru traffic. Figure out how to get some of the problem exits fixed; 32B, 31 on the West Bound side of 278 are always backed up.","Enforcement, Better exits",Negative
118225268408,Jan 22 2023 03:03 PM, Stop  with all the bike lanes . There taking up space and empty,Reduce bike lanes,Negative
118225267252,Jan 22 2023 02:59 PM,Make it 3 lanes again ,Expand lanes,Negative
118225155244,Jan 22 2023 08:54 AM,Crazy traffic because gov change 3line to 2line of brooklyn high ,Traffic congestion,Negative
118225046994,Jan 22 2023 01:18 AM,keep it in good order to keep cars and trucks off residential streets and to keep a strong transportation artery working to aid our economy. ,Road surface improvements,Negative
118224878608,Jan 21 2023 01:16 PM,"I live off ""2"" in your above diagram (gowanus/sunset park) and the construction on the BQE has the area looking unsanitary, extreme noise pollution and the smell of toxic chemicals non-stop. This is not safe to walk by, especially for kids and elderly. ","Clean litter, Air Pollution, Pedestrian safety, Noise pollution",Negative
118224861440,Jan 21 2023 12:24 PM,"Yeah, get a move on fixing the cantilever/promenade before the thing collapses. Enough with the bike crap though I suppose you’ll all just do what you want anyways and this survey is just smoke and mirrors.","Triple Cantilever, Reduce bike lanes",Negative
118224853983,Jan 21 2023 12:05 PM,Make the cobble hill trench 3 lanes each way commutes has gotten longer by 20 extra minutes sitting in traffic wasting gas.  ,Expand lanes,Negative
118224845677,Jan 21 2023 11:42 AM,"Pedestrian enjoyment and safety needs to be prioritized. You should not feel the need to walk with earmuffs anywhere in the city due to excessive noise, and hearing degradation needs to be taken more seriously in my opinion.","Noise pollution, Pedestrian safety",Negative
118224799838,Jan 21 2023 09:43 AM,More wider lanes,Expand lanes,Negative
118224770644,Jan 21 2023 08:14 AM,Please restore the third lane between Atlantic Avenue and Manhattan Bridge,Expand lanes,Negative
118224627737,Jan 20 2023 11:05 PM,The Gowanus Expressway ripped apart the Sunset Park community breaking off the community's safe and historical access to the waterfront. Our neighborhood has the highest killed and injured under the expressway (3rd avenue) in all of Brooklyn because people treat it like the highway above. And we have the highest asthma and lung cancer rates in all of Brooklyn because of the Gowanus expressway. We need to tear it down. ,Close it,Negative
118224278673,Jan 20 2023 12:40 PM,"It's ridiculous that I can hear traffic on the BQE from 4th avenue, a whole avenue away. Cars should be made to drive more quietly, likely by driving more slowly.",Lower speed limit,Negative
118224221534,Jan 20 2023 11:32 AM,The 3rd lane between the Brooklyn Bridge and Cobble Hill needs to be restored ASAP. Shutting it down feels like a solution for a 3rd world country. It affects 95% of every benefit anyone gained since the BQE was build.,Expand lanes,Negative
118223780206,Jan 19 2023 09:41 PM,no bike lanes and add more street parking ,"Reduce bike lanes, Add parking",Negative
118222996395,Jan 19 2023 01:53 AM,Please make it safer to cross the street as a pedestrian. ,Pedestrian safety,Negative
118222905538,Jan 18 2023 11:10 PM,Bqe needs to be expanded to ease the flow of traffic,Expand lanes,Negative
118222826763,Jan 18 2023 08:16 PM,"Require the MTA to provide regular (many times per day) freight service between NJ, Manhattan, and LI for containers.
Question #6 - Newsppers???",Planning advice,Negative
